element,id,note,operator,railway,source,layer,level,name,ref,description,fixme,video,image,note:maxspeed,railway:preserved,old_name,usage,wikidata,maxheight,wikipedia,name:ja,railway:pzb,detail,electrified,frequency,gauge,maxspeed,passenger_lines,voltage,workrules,railway:etcs,railway:lzb,railway:ballastless,railway:tilting,railway:traffic_mode,service,railway:track_ref,source:maxspeed,tunnel,bridge,railway:radio,highspeed,railway:preferred_direction,bridge:structure,railway:zbs,embankment,maxspeed:backward,maxspeed:forward,railway:ballastless:system,start_date,operator:wikidata,name:en,tracks,railway:gnt,railway:bidirectional,construction:railway:etcs,bridge:name,historic,surface,heritage,heritage:operator,lda:criteria,ref:lda,source:maxspeed:backward,source:maxspeed:forward,cutting,website,maxspeed:source,name:de,wikimedia_commons,covered,designation,abandoned:railway,disused:railway,disused:usage,railway:electricity:ref,bridge:length,railway:main_switch_off,railway:lower_pantograph_section,geometry
way,29328196,,DB Netz AG,rail,,,,Anhalter Bahn,6132,,,,,,,,main,,,de:Bahnstrecke Berlin–Halle,,yes,,contact_line,16.7,1435,160,2,15000,DE:EBO,no,,,,,,,,,,,yes,,,,,,,,1841-07-01,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.335072 52.4337997, 13.3354113 52.4340222, 13.3361398 52.4345161, 13.3367814 52.4349538, 13.3380925 52.4358662, 13.3394694 52.4368044)"
way,29328201,,DB Netz AG,rail,,1,,Anhalter Bahn,6132,,,,,,,,main,,,de:Bahnstrecke Berlin–Halle,,yes,,contact_line,16.7,1435,160,2,15000,DE:EBO,no,,,,,,,,,yes,,yes,,,,,,,,1841-07-01,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3348354 52.4336417, 13.335072 52.4337997)"
way,29344546,,DB Netz AG,rail,,1,1,Kremmener Bahn,6182,,,,,,,,main,,4,,,yes,track,no,,1435,,,,DE:EBO,,,,,,,,,,yes,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3610152 52.5767658, 13.3606384 52.5768063)"
way,29344547,,DB Netz AG,rail,,1,1,Kremmener Bahn,6182,,,,,,,,main,,4,,,yes,track,no,,1435,,,,DE:EBO,,,,,,,,,,,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3606384 52.5768063, 13.3556325 52.5773815)"
way,29344548,,DB Netz AG,rail,,1,1,Kremmener Bahn,6182,,,,,,,,main,,4,,,yes,track,no,,1435,,,,DE:EBO,,,,,,,,,,yes,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3556325 52.5773815, 13.3554117 52.5774084)"
way,29344549,,DB Netz AG,rail,,1,1,Kremmener Bahn,6182,,,,,,,,main,,4,,,yes,track,no,,1435,,,,DE:EBO,,,,,,,,,,,,,both,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3554117 52.5774084, 13.3524889 52.5777323, 13.3511573 52.5778881, 13.3497855 52.5780519, 13.3494191 52.5780924, 13.3492207 52.5781134, 13.3484723 52.578176, 13.3477408 52.5782151)"
way,29344550,,DB Netz AG,rail,,1,,Kremmener Bahn,6182,,,,,,,,main,,,,,yes,track,no,,1435,10,,,DE:EBO,,,,,,,,,,yes,,,both,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3477408 52.5782151, 13.3472463 52.5782313)"
way,29359223,,DB Netz AG,rail,,-1,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,,2,15000,DE:EBO,,,,,,,,"Zs 3 ""6"" am Signal 41 N138; Zs 3 ""8"" am Signal 41K",yes,,,,,,,,80,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4025901 52.5492771, 13.4036378 52.5493384)"
way,29359224,,DB Netz AG,rail,,,,,6141,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,60,2,15000,DE:EBO,,,,,,,,"Zs 3 ""6"" am Signal 41H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3998954 52.5508938, 13.400023 52.5507388, 13.4001887 52.5505507, 13.4003727 52.5503794, 13.4005736 52.5502177, 13.4007192 52.5501218, 13.400869 52.5500172, 13.4012107 52.5498339, 13.4012538 52.5498152, 13.4013447 52.5497745, 13.4014843 52.5497154, 13.4017927 52.5495938, 13.4021715 52.5494752, 13.402637 52.5493651, 13.4029183 52.5493152, 13.4032354 52.5492739, 13.4034699 52.549252, 13.4036813 52.5492402, 13.4037357 52.5492375, 13.4038792 52.5492322, 13.4040482 52.549231, 13.4042658 52.5492369, 13.4045853 52.5492456, 13.404916 52.5492593, 13.4067804 52.549385)"
way,29359348,,DB Netz AG,rail,,-1,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,80,2,15000,DE:EBO,,,,,,,,"Zs3 ""8"" am Signal 41K",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4036327 52.549382, 13.402582 52.5493178)"
way,29359349,,DB Netz AG,rail,,,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,,2,15000,DE:EBO,,,,,,,,,,,,,,,,,60,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.402582 52.5493178, 13.4015953 52.5492899, 13.4010225 52.5492831, 13.4008038 52.5492806, 13.4003314 52.5492772, 13.3998996 52.5492759, 13.3995029 52.5492817, 13.3991356 52.5492913, 13.3988625 52.5492987, 13.3985738 52.5493043, 13.3982065 52.5493033, 13.3980077 52.5492984)"
way,29372872,,DB InfraGO AG,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5128095 52.4862854, 13.5122627 52.4864749, 13.5121809 52.4865011, 13.5121008 52.4865251, 13.5119616 52.4865634, 13.5117595 52.4866165, 13.5116534 52.4866429, 13.5115319 52.4866693, 13.5114202 52.4866913, 13.5112947 52.4867121, 13.5110631 52.4867455, 13.5109204 52.4867646, 13.5107713 52.4867828, 13.5106193 52.4867982, 13.5104949 52.4868086, 13.5103609 52.4868179, 13.5102518 52.4868229, 13.5101535 52.4868247, 13.5100435 52.4868245, 13.5099286 52.486822, 13.5095213 52.4868081, 13.5089647 52.4867867)"
way,29372881,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5035055 52.4880186, 13.503784 52.4878083, 13.5038956 52.4877296, 13.504014 52.4876529, 13.5041302 52.4875841, 13.5042508 52.4875212, 13.504361 52.4874682, 13.5044823 52.4874152, 13.5045864 52.4873731, 13.5047031 52.48733, 13.5048355 52.4872851, 13.5049606 52.4872484, 13.5050934 52.4872126, 13.505232 52.4871796, 13.5053698 52.4871517, 13.5055135 52.4871265, 13.5056421 52.4871073, 13.5057637 52.4870916, 13.5058881 52.4870795, 13.5060202 52.4870699, 13.5061673 52.4870627, 13.5069243 52.4870337, 13.5070755 52.4870305, 13.5072261 52.48703, 13.5073751 52.4870326, 13.5086296 52.4870818, 13.5087746 52.487085, 13.5089004 52.4870843, 13.5090348 52.4870804, 13.5096408 52.4870628, 13.509786 52.4870577, 13.5099752 52.4870468, 13.5102713 52.4870228, 13.5106322 52.4869774, 13.5107006 52.4869683, 13.5109974 52.4869225, 13.5111452 52.4868932, 13.5113272 52.4868503, 13.5114578 52.4868187, 13.5117141 52.4867424)"
way,29373052,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5096995 52.4871532, 13.5098279 52.4871409, 13.510314 52.4870951)"
way,29373061,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5066488 52.4869954, 13.5059983 52.4870169, 13.5058189 52.4870248, 13.5056588 52.4870381, 13.5055105 52.4870562, 13.5053605 52.4870771, 13.5052225 52.4871009, 13.5050775 52.4871319, 13.50493 52.4871677, 13.5047784 52.4872093, 13.5046272 52.4872555, 13.5045008 52.4872983, 13.5043638 52.4873493, 13.5042263 52.487406, 13.5041001 52.4874644, 13.5039665 52.4875321, 13.5038538 52.4875958, 13.5037441 52.4876626, 13.503434 52.4878711, 13.5028429 52.4882691, 13.5026741 52.488389, 13.5019627 52.4889209, 13.501868 52.4889911)"
way,29373083,,,rail,,,,,7359,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.510314 52.4870951, 13.5105203 52.4870709, 13.5108323 52.4870169, 13.5109072 52.4869997, 13.5109765 52.4869815, 13.511271 52.486894, 13.5113837 52.4868591, 13.5117141 52.4867424)"
way,29373113,,DB InfraGO AG,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.511621 52.4866888, 13.5111755 52.4868125, 13.511046 52.4868452, 13.5109271 52.4868709, 13.5107966 52.4868938, 13.5106339 52.4869178, 13.5104812 52.4869371, 13.5103222 52.486955, 13.5101587 52.4869696, 13.5099769 52.4869829, 13.5098268 52.4869906, 13.5096681 52.4869946, 13.5095282 52.486996, 13.5093648 52.4869944, 13.5091874 52.4869904, 13.5087977 52.4869762, 13.5086917 52.4869728)"
way,29384658,,DB Netz AG,rail,,1,,Berliner Stadtbahn,6109,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,2,15000,DE:EBO,,no,yes,,passenger,,,"Laut Anhang 2 zur Anlage 13.2.1 (Urmeter) zur Leistungs- und Finanzierungsvereinbarung von 2008 ist die Strecke 6109 zwischen km 0,0 und 9,5 in beiden Richtungen mit 60 km/h befahrbar",,yes,,,,,,,,,RHEDA-Berlin,1882-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3846869 52.5209072, 13.384605 52.5209285)"
way,29384659,,DB Netz AG,rail,,1,,Berliner Stadtbahn,6109,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,2,15000,DE:EBO,,no,yes,,passenger,,,"Laut Anhang 2 zur Anlage 13.2.1 (Urmeter) zur Leistungs- und Finanzierungsvereinbarung von 2008 ist die Strecke 6109 zwischen km 0,0 und 9,5 in beiden Richtungen mit 60 km/h befahrbar",,viaduct,,,,,,,,,RHEDA-Berlin,1882-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3833187 52.5212403, 13.3832107 52.5212631, 13.3830417 52.5212912, 13.3828554 52.5213227, 13.3824992 52.52136, 13.3823419 52.52137, 13.3821879 52.5213744, 13.3819761 52.5213774, 13.3814782 52.521366, 13.3810597 52.5213573, 13.3807719 52.5213482, 13.3805474 52.5213523, 13.3803473 52.5213604, 13.3801859 52.521372, 13.3800519 52.521387, 13.3798897 52.5214079, 13.37973 52.521428, 13.3795727 52.5214529, 13.379409 52.5214856, 13.3791905 52.5215348, 13.378997 52.5215832, 13.3788026 52.5216424, 13.3786057 52.5217078, 13.3784337 52.5217729, 13.3782796 52.521837, 13.3781359 52.5219038, 13.3779998 52.521972, 13.3778842 52.5220312, 13.3776577 52.5221693)"
way,29384660,,DB Netz AG,rail,,1,,,,,,,,,,,,,,,,yes,track,contact_line,16.7,1435,60,,15000,DE:EBO,,no,yes,,passenger,siding,,,,viaduct,,,,,,,,,RHEDA-Berlin,1882-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3846728 52.5208334, 13.384498 52.520891)"
way,29384661,,DB Netz AG,rail,,2,3,,,,,,,,,,,,,,,yes,track,contact_line,16.7,1435,60,,15000,DE:EBO,,no,yes,,passenger,siding,,,,yes,,,,,,,,,RHEDA-Berlin,1882-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3846016 52.5208109, 13.3848761 52.5207249, 13.3851952 52.5206301, 13.3855148 52.5205357, 13.3855933 52.5205126, 13.385606 52.5205088, 13.3860077 52.5203923)"
way,29384662,,DB Netz AG,rail,,2,3,,,,,,,,,,,,,,,yes,track,contact_line,16.7,1435,60,,15000,DE:EBO,,no,yes,,passenger,siding,2,,,viaduct,,,,,,,,,RHEDA-Berlin,1882-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3860077 52.5203923, 13.3862768 52.5203156, 13.3865397 52.5202482, 13.3867851 52.5201947, 13.3870883 52.5201373, 13.3871946 52.5201222, 13.3873827 52.5200954, 13.3875309 52.5200764, 13.3875765 52.5200705, 13.3879143 52.5200372, 13.3880684 52.520029)"
way,29384709,,DB Netz AG,rail,,1,,Berliner Stadtbahn,6109,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,2,15000,DE:EBO,,no,yes,,passenger,,,"Laut Anhang 2 zur Anlage 13.2.1 (Urmeter) zur Leistungs- und Finanzierungsvereinbarung von 2008 ist die Strecke 6109 zwischen km 0,0 und 9,5 in beiden Richtungen mit 60 km/h befahrbar",,yes,,,,,,,,,RHEDA-Berlin,1882-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3922022 52.5201956, 13.3917792 52.5201668)"
way,29655102,,DB Netz AG,rail,,,,Verbindungsbahn Baumschulenweg–Neukölln,6045,Bln Neukölln - Baumschulenweg,,,,,,,main,,,,,yes,,no,,1435,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.47905 52.4710914, 13.4742781 52.4704481, 13.4729715 52.4702725)"
way,29655108,,DB Netz AG,rail,,1,,Verbindungsbahn Baumschulenweg–Neukölln,6045,Bln Neukölln - Baumschulenweg,,,,,,,main,,,,,yes,,no,,1435,80,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4793796 52.4711359, 13.47905 52.4710914)"
way,30041996,,DB Netz AG,rail,,1,,,6074,,,,,,,,main,,,,,yes,,no,,1435,60,1,,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.538838 52.5169111, 13.5387664 52.5173051)"
way,30041997,,DB Netz AG,rail,,,,,6074,,,,,,,,main,,,,,yes,,no,,1435,60,1,,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switch layout,,,,,,,,,,,,"LINESTRING (13.5387664 52.5173051, 13.5385646 52.5191266, 13.5385214 52.5195164, 13.5384434 52.5201559, 13.538353 52.5207745, 13.5382207 52.521486, 13.5381696 52.5217163, 13.5381511 52.5217996, 13.5380432 52.5222327, 13.5379891 52.5224601, 13.5377861 52.523184, 13.5377235 52.5233897, 13.5376319 52.5236904, 13.5375709 52.5238596, 13.5375004 52.524028)"
way,30041998,,DB Netz AG,rail,,1,,,6070,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,100,,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5386005 52.5166345, 13.5385562 52.5171217)"
way,30041999,,DB Netz AG,rail,,,,Berliner Außenring,6067,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,no,no,no,no,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.514974 52.5640052, 13.5157702 52.5633845, 13.5158277 52.5633397, 13.5178549 52.5617532, 13.5179338 52.5616915, 13.5201218 52.5599791, 13.5207507 52.5594889, 13.5207999 52.5594503, 13.5219096 52.5585788, 13.5221668 52.5583703, 13.5224522 52.5581328, 13.5228933 52.5577469, 13.523318 52.5573548, 13.5236274 52.5570538, 13.5239208 52.5567507, 13.5242177 52.5564336, 13.5245147 52.5561057, 13.5247126 52.5558707, 13.5248895 52.5556559, 13.5249105 52.5556304, 13.5251369 52.5553449, 13.5253064 52.555121, 13.5255152 52.5548357, 13.5257203 52.5545406, 13.5259112 52.554246, 13.5261113 52.5539294, 13.5264492 52.5533416, 13.5264904 52.5532699, 13.5266555 52.5529437, 13.5268253 52.5525935, 13.5269939 52.5522119, 13.5271482 52.5518291, 13.5274416 52.5510468, 13.5279438 52.5496778, 13.5299086 52.5443213)"
way,30076965,,Neukölln-Mittenwalder Eisenbahn NME,rail,,,,Neukölln-Mittenwalder Eisenbahn,,,,,,,,,,Q1980818,,de:Neukölln-Mittenwalder Eisenbahn,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4614312 52.4215416, 13.4613593 52.4215587, 13.4612826 52.421577, 13.4573854 52.4224866, 13.4573199 52.4225019, 13.4572099 52.4225284, 13.457146 52.4225433, 13.4546132 52.423135, 13.453399 52.423419, 13.452271 52.4236901, 13.4514438 52.4239515, 13.4504034 52.4242774, 13.4475919 52.4251535, 13.4471208 52.4253375, 13.4465821 52.4256477, 13.4461688 52.4259432, 13.4457319 52.4263859, 13.4456538 52.4264651, 13.4455745 52.4265492, 13.4455003 52.4266273, 13.4438835 52.4283274, 13.442352 52.4299324, 13.4385893 52.4339004, 13.4352235 52.4377909, 13.4351841 52.4378351, 13.4350742 52.4379587, 13.4348498 52.4382086, 13.4347266 52.4383508, 13.4347033 52.4383777, 13.4307172 52.4429809, 13.4307019 52.4429986, 13.430637 52.4430736, 13.4305687 52.4431524, 13.4305478 52.4431766, 13.430481 52.4432515, 13.4301057 52.4436684, 13.4295224 52.4441974, 13.4287852 52.4448318, 13.4282363 52.4453095, 13.4266111 52.4467216, 13.4262977 52.4469884, 13.4256558 52.4475427, 13.4244426 52.448595, 13.4240354 52.4489469, 13.421781 52.4508932, 13.420646 52.4518796, 13.420433 52.4520593)"
way,30217924,,DB Netz AG,rail,,1,1,,6153,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,passenger,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5367687 52.4761601, 13.5366611 52.4762063)"
way,30217925,,DB Netz AG,rail,,,1,,6153,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,passenger,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5366611 52.4762063, 13.535266 52.4768216, 13.5310024 52.4787018)"
way,30217926,,DB Netz AG,rail,,1,,Berliner Außenring,6080,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,80,2,15000,DE:EBO,no,no,no,no,mixed,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5525369 52.4694228, 13.5523227 52.4690821)"
way,30217927,,DB Netz AG,rail,,1,,Berliner Außenring,6080,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,80,2,15000,DE:EBO,no,no,no,no,mixed,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5523227 52.4690821, 13.552285 52.4690199, 13.5519004 52.4683852, 13.5516079 52.4678788, 13.5510942 52.4670476, 13.5510126 52.4669141, 13.5508109 52.4665564, 13.5506965 52.4663161, 13.5506133 52.4660186, 13.550574 52.4657194, 13.5505624 52.4656313, 13.5505782 52.4652613, 13.5506041 52.4651058, 13.5506553 52.4649464, 13.5507769 52.4646597, 13.5508024 52.4646087, 13.5511577 52.4640142)"
way,30433554,,DB Netz AG,rail,,,,,6107,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,160,2,15000,DE:EBO,,no,,,,,,"Geschwindigkeitssignal (lf7 ""16"" in westlicher Richtung) beim Streckenkilometer 7, das erst durch das Geschwindigkeitssignal lf7 ""9"" beim Streckenkilometer ~1,8 aufgehoben wird",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2766671 52.5282038, 13.2768985 52.5282154, 13.2771181 52.5282291)"
way,30433557,,DB Netz AG,rail,,,,,6179,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,80,1,15000,DE:EBO,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2769048 52.5281445, 13.2771614 52.5281527, 13.2774702 52.5281471, 13.2777472 52.5281334, 13.2782247 52.5280858, 13.2785071 52.5280455, 13.2788105 52.5279907, 13.2791364 52.5279152, 13.2794501 52.5278301, 13.2796953 52.52775, 13.279955 52.5276558, 13.2804316 52.5274392, 13.2808293 52.5272091, 13.2812297 52.5269489, 13.2814982 52.5267453, 13.2816495 52.5265738, 13.2820155 52.5260802, 13.2821812 52.5257399, 13.2822959 52.5254048, 13.2824222 52.5248456, 13.2825461 52.5241295)"
way,30434114,,DB InfraGO AG,rail,,,,,,,,,,,,,industrial,,,,,yes,,no,,1435,80,,,,,,,,,,,,,,,,,,,,,,,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2955724 52.4438654, 13.2953938 52.4438006)"
way,30691590,,DB Netz AG,rail,,1,,Ostbahn,6078,,,,,,,Preußische Ostbahn,main,,,,,yes,,no,,1435,60,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4813427 52.5027205, 13.4811265 52.5026788)"
way,30691606,,DB Netz AG,rail,,,,Ostbahn,6078,,,,,,,Preußische Ostbahn,main,,,,,yes,,no,,1435,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4811265 52.5026788, 13.4806419 52.5025817, 13.4802566 52.5025189, 13.4799564 52.502471, 13.4794557 52.5024187, 13.479338 52.5024072, 13.4786866 52.5023435, 13.4781969 52.5023138, 13.4777197 52.5022931, 13.4773646 52.5022806, 13.4770298 52.5022825, 13.4767249 52.5022936, 13.4762248 52.5023132, 13.4759465 52.5023299, 13.4758938 52.5023328, 13.4756643 52.5023468)"
way,30711693,,DB Netz AG,rail,,,,,6153,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,120,3,15000,DE:EBO,,no,,,passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4600761 52.5045709, 13.4597563 52.504627, 13.4589155 52.5047753, 13.4585136 52.5048476, 13.4578159 52.5049719, 13.4570932 52.5050979, 13.4564005 52.5052131, 13.4558498 52.5053003, 13.4553313 52.5053799)"
way,30711694,,DB Netz AG,rail,,,0,,6153,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,120,3,15000,DE:EBO,,no,,,passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4553313 52.5053799, 13.4549552 52.5054354, 13.4545964 52.505484, 13.4539805 52.5055624, 13.4533827 52.5056299, 13.4526427 52.5057195, 13.4523717 52.5057559, 13.4517165 52.5058544, 13.4511618 52.5059465, 13.4507767 52.5060175, 13.4503575 52.5061051, 13.4503241 52.5061125, 13.4497432 52.5062507, 13.4482819 52.5066197)"
way,30859064,,DB Netz AG,rail,,-2,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,80,2,15000,DE:EBO,,,,,,,,"Zs 3 ""8"" am Signal 41 N179, 41 N181 und 41K",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4143739 52.5493404, 13.4139869 52.5493825, 13.4133463 52.5494314)"
way,30859066,,DB Netz AG,rail,,,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,80,2,15000,DE:EBO,,,,,,,,"Zs 3 ""8"" am Signal 41 N179 und 41K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4130141 52.5494487, 13.4118718 52.5495128, 13.4099997 52.5496286, 13.4093846 52.5496419, 13.4087703 52.549637, 13.4083142 52.5496222, 13.4078628 52.5495978, 13.4073186 52.5495697)"
way,30894325,,,rail,,1,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,spur,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.420433 52.4520593, 13.4201073 52.4523529)"
way,30894328,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4201073 52.4523529, 13.4191071 52.4532284, 13.4187101 52.4535084, 13.4181974 52.4539189, 13.4177292 52.4542194, 13.4160859 52.4552356, 13.4157696 52.4554367, 13.4153489 52.4557486, 13.4150022 52.4559642)"
way,31000989,,DB Netz AG,rail,,1,,,6076,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,100,1,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5514214 52.5095974, 13.551276 52.5090663)"
way,31027017,,DB Netz AG,rail,,1,,Ostbahn,6078,,,,,,,Preußische Ostbahn,main,,,,,yes,,no,,1435,60,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4753794 52.5023677, 13.4756643 52.5023468)"
way,31091166,,DB Netz AG,rail,,,,Niederschlesisch-Märkische Eisenbahn,6153,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.576305 52.4592746, 13.5751459 52.45958, 13.5746368 52.459729, 13.5737259 52.4600213, 13.5734091 52.4601257, 13.573213 52.4601928, 13.5730185 52.4602594)"
way,31091167,,DB Netz AG,rail,,1,,,6153,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5764793 52.4592293, 13.576305 52.4592746)"
way,31091170,,DB Netz AG,rail,,1,,,6153,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5762813 52.459237, 13.5764561 52.4591925)"
way,31091171,,DB Netz AG,rail,,,,Niederschlesisch-Märkische Eisenbahn,6153,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5764561 52.4591925, 13.5775551 52.458964, 13.5777328 52.458929, 13.5784055 52.4587965, 13.5792255 52.4586682, 13.5792702 52.4586612)"
