element,id,operator,railway,railway:local_operated,railway:switch,railway:switch:electric,railway:switch:heated,railway:switch:movable_frog,railway:switch:resetting,railway:turnout_side,ref,source,railway:switch:configuration,description,video,railway:maxspeed:diverging,railway:maxspeed:straight,railway:switch_ref,image,source:ref,fixme,railway:radius,railway:electricity,control,railway:local_operated:home_position,usage,railway:electricity:jumpering,disused,note,level,layer,crossing,tactile_paving,wheelchair,source:description,razed:railway,name,abandoned,railway:track_ref,geometry
node,2802192762,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5145189 52.4519823)
node,2802197991,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5150909 52.4517564)
node,2804261208,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5381997 52.4644003)
node,2804261210,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5381473 52.4644369)
node,2804261225,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5387397 52.4654823)
node,2804261233,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5388631 52.4656233)
node,2808229751,,switch,,,,,,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5079892 52.4561532)
node,2808229754,DB Netz AG,switch,no,double_slip,yes,,no,no,,,,inside,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5074745 52.4564038)
node,2808229755,DB Netz AG,switch,no,double_slip,yes,,no,no,,,,inside,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5075213 52.4564358)
node,2808229761,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5069545 52.4567177)
node,2808229762,DB Netz AG,switch,no,default,yes,,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5069985 52.4567432)
node,2808229763,DB Netz AG,switch,no,default,yes,,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5063225 52.4568725)
node,2808255248,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5034234 52.4594351)
node,2808276967,,switch,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5849248 52.4582655)
node,2808276972,,switch,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5833684 52.4583914)
node,2808276974,,switch,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.586992 52.4583792)
node,2808276975,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5859171 52.4584233)
node,2808276977,DB InfraGO AG,switch,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5864951 52.4584195)
node,2808276983,DB InfraGO AG,switch,no,outer_curved,yes,yes,no,no,right,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5852594 52.4584411)
node,2808276990,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.583576 52.4585397)
node,2808287739,,switch,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5829059 52.4583638)
node,2808287745,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5872683 52.4585618)
node,2808291296,,switch,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5987866 52.457992)
node,2808300315,,switch,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5840857 52.4581963)
node,2808300316,,switch,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5842632 52.4582152)
node,2808300323,,switch,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5835118 52.4582844)
node,2808300325,,switch,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5830137 52.4583219)
node,2808300326,,switch,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.583804 52.4583)
node,2808300332,,switch,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.587479 52.4583647)
node,2808304811,,switch,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.6003451 52.4578093)
node,2808304814,,switch,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.6015791 52.4578517)
node,2808304816,,switch,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5990932 52.4578436)
node,2808304825,,switch,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5966505 52.4579173)
node,2808304826,,switch,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5967007 52.4579162)
node,2808304830,,switch,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.59967 52.457949)
node,2808304833,,switch,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5949306 52.457968)
node,2808304836,,switch,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5966598 52.457957)
node,2808304838,,switch,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5996133 52.4579543)
node,2808304840,,switch,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5967721 52.4579936)
node,2808305490,,switch,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5940967 52.4579139)
node,2808305493,,switch,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.593077 52.4579441)
node,2808305494,,switch,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5936913 52.4579248)
node,2808307510,,switch,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.6012215 52.4577812)
node,2808316065,,switch,,,,,,,left,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4381667 52.4686275)
node,2808316066,,switch,,,,,,,left,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4391511 52.468818)
node,2808316067,,switch,,,,,,,right,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4393464 52.468848)
node,2808316068,,switch,,,,,,,right,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4403634 52.4689583)
node,2808328964,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3383359 52.4681238)
node,2808328966,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3388595 52.4686649)
node,2808328967,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.339152 52.4689136)
node,2808328970,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3400895 52.46951)
node,2808392701,,switch,,,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4894521 52.633742)
node,2855739046,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5691088 52.4443104)
node,2855739075,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5688931 52.4446736)
node,2855739077,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5689045 52.4446991)
node,2856807267,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4322078 52.511647)
node,2866993679,,switch,,,,,,,right,750,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3827265 52.5304827)
node,2880538597,,switch,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5593669 52.5646116)
node,2880539914,,switch,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5605307 52.5661343)
node,2880539915,,switch,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5601704 52.5656322)
node,2903906643,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4584565 52.4832412)
node,2905349936,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.352852 52.4801397)
node,2916141670,,switch,,,,,,,,439,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.6258228 52.4467978)
node,2916141676,,switch,,,,,,,,441,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.632875 52.4471695)
node,2916141772,,switch,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5770335 52.4556129)
node,2916141773,,switch,,,,,,,,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5769844 52.4556233)
node,2938625230,,switch,no,default,yes,,,,right,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2121683 52.5314617)
node,2938625232,,switch,no,default,yes,,no,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2092961 52.5316787)
node,2938625233,DB Netz AG,switch,no,default,yes,,no,no,right,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2109419 52.5316879)
node,2938625241,,switch,,default,,,,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1894244 52.5358869)
node,2938625242,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1880293 52.5359619)
node,2938625244,,switch,,default,,,,,left,,,,,,,,,,,,,,,,,,,heißt möglicherweise W703,,,,,,,,,,,POINT (13.1873709 52.5361755)
node,2938625247,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1860609 52.5363237)
node,2938625248,,switch,,default,,,,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1867633 52.5362734)
node,2938625249,,switch,,default,,,,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1852009 52.5364704)
node,2938625250,,switch,,default,,,no,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1829774 52.5368298)
node,2938625253,,switch,,default,,,no,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.180816 52.5371401)
node,2938625259,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.167878 52.5387372)
node,2951370442,,switch,,,,,,,right,250,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3813369 52.5300868)
node,2957812956,,switch,,default,,,,,left,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4457936 52.4696899)
node,2957827908,,switch,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4346878 52.4679743)
node,2957827912,,switch,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4336829 52.4678643)
node,2957829709,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4279892 52.4671564)
node,2961901428,,switch,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.56056 52.5659219)
node,2961901429,,switch,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5597829 52.5651679)
node,2961901443,,switch,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5607774 52.5664932)
node,2961901453,,switch,,,,,,,right,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5647288 52.5710084)
node,2961901461,,switch,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5600634 52.5654127)
node,2961901476,,switch,,,,,,,left,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5643089 52.5706182)
node,2961914653,,switch,,,,,,,right,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5659664 52.5723544)
node,2961914658,,switch,,,,,,,right,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5660388 52.5724387)
node,2961914665,DB InfraGO AG,switch,,,,,,,right,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5665368 52.5729178)
node,2969917203,DB Netz AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4369822 52.5098064)
node,2969928695,DB Netz AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4398868 52.5087042)
node,2969929734,DB Netz AG,switch,no,double_slip,yes,yes,no,no,,,Bing,inside,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4389078 52.50926)
node,2969929739,DB Netz AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4382953 52.509415)
node,2969929741,DB Netz AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4374793 52.5097107)
node,2969982816,DB Netz AG,switch,no,double_slip,yes,yes,no,no,,,Bing,inside,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.439402 52.5090488)
node,2969982817,DB Netz AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4387482 52.5092654)
node,2969982820,DB Netz AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4372376 52.5098877)
node,3036792378,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.494971 52.4341575)
node,3036792379,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4942939 52.4344222)
node,3036796276,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4935453 52.434784)
node,3036796280,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4901657 52.4364373)
node,3036796281,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4908533 52.4361459)
node,3043668250,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2848635 52.5883792)
node,3043668256,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2845411 52.5888119)
node,3051435892,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4396772 52.6387382)
node,3074430060,DB Netz AG,switch,no,outer_curved,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4588161 52.5050054)
node,3074430062,DB Netz AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4555937 52.5054794)
node,3089152096,,switch,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.357669 52.4628316)
node,3089152098,,switch,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3583145 52.4637313)
node,3103976956,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2829582 52.522024)
node,3111444183,DB Netz AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4634947 52.5046018)
node,3118903475,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3674676 52.4370214)
node,3118903482,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3650795 52.4413462)
node,3140154562,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5205722 52.4468715)
node,3140154582,,switch,,default,,,,,,,,,,,,,,,,als doppelkreuzungsweiche taggen,,,,,,,,,,,,,,,,,,,POINT (13.5192981 52.4476275)
node,3140154587,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5184819 52.4481263)
node,3140154640,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5174031 52.4493669)
node,3140154644,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5174885 52.4494041)
node,3140154660,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5168464 52.449786)
node,3140154662,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5167615 52.4498413)
node,3140154667,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.516148 52.4501071)
node,3140154693,,switch,yes,default,no,,no,no,right,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,POINT (13.5126979 52.4523738)
node,3140154694,,switch,yes,default,no,,no,no,left,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,POINT (13.5124977 52.4525842)
node,3160979316,,switch,yes,default,no,,no,yes,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5465983 52.4571743)
node,3160979328,,switch,yes,default,no,,no,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5451592 52.4572925)
node,3160979331,,switch,yes,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5446294 52.4573592)
node,3176555721,DB Netz AG,switch,no,outer_curved,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4370743 52.5099029)
node,3176555722,DB Netz AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4371186 52.5099394)
node,3184155718,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3759692 52.4716031)
node,3184155722,DB InfraGO AG,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3718551 52.4716721)
node,3184155726,DB InfraGO AG,switch,no,outer_curved,yes,yes,no,no,both,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3768954 52.4716806)
node,3184155728,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3760813 52.4716995)
node,3184155729,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.377027 52.471681)
node,3184155730,DB InfraGO AG,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3719142 52.4717384)
node,3184155731,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3764848 52.4716946)
node,3184159605,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3780477 52.4717431)
node,3184159607,DB InfraGO AG,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3710373 52.4718169)
node,3189633014,DB Netz AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4536314 52.5058813)
node,3198288571,,switch,,,,,,,,56,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4590554 52.5291936)
node,3199101965,,switch,,,,,,,,973,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4766149 52.5008986)
node,3228631045,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3882944 52.5677016)
node,3228631047,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3880271 52.5678867)
node,3228631051,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3877626 52.5680711)
node,3228631056,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3874002 52.5683231)
node,3228631058,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.387773 52.56814)
node,3228632124,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3826751 52.5710056)
node,3228632129,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3821939 52.5712196)
node,3228632162,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3795373 52.5725482)
node,3228632167,DB InfraGO AG,switch,no,inner_curved,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3782724 52.5731055)
node,3228719462,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3369336 52.5784712)
node,3228719463,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3373326 52.5785176)
node,3228820574,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3127852 52.6136199)
node,3228820578,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3126069 52.6138009)
node,3240733236,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.495763 52.4919866)
node,3240733248,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4940248 52.4927308)
node,3240733251,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4935161 52.4929784)
node,3240734433,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5005186 52.4892596)
node,3240734438,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.500271 52.4894636)
node,3240734441,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4998919 52.4896799)
node,3240734446,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4990362 52.4901252)
node,3240735167,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.497178 52.4911711)
node,3264164232,,switch,,,,,,,,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.338737 52.5434799)
node,3265130134,,switch,yes,default,yes,yes,no,no,,184,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5178985 52.5357112)
node,3265130137,,switch,,,,,,,,190,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4925028 52.5076756)
node,3265139335,DB Netz AG,switch,no,single_slip,yes,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4840179 52.5057366)
node,3265717583,,switch,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5739532 52.5728643)
node,3266776862,DB Netz AG,switch,no,inner_curved,yes,yes,no,no,left,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4809271 52.500389)
node,3266776863,DB InfraGO AG,switch,no,inner_curved,yes,yes,no,no,left,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4829681 52.4996534)
node,3269619073,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2230207 52.5622732)
node,3269619074,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2231324 52.5623019)
node,3269651464,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1979626 52.5682606)
node,3269713268,,switch,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4433845 52.5079415)
node,3271558385,DB InfraGO AG,switch,no,single_slip,yes,yes,no,no,,,Bing,inside,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3502323 52.4779109)
node,3273748278,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5428849 52.4335788)
node,3273748279,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5420328 52.4341571)
node,3273748293,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5384598 52.436778)
node,3273749449,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5208907 52.4466597)
node,3273749459,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.519289 52.4479432)
node,3273749478,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5188586 52.448496)
node,3273749479,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5188913 52.4485084)
node,3273749480,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5186876 52.4486628)
node,3273749485,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5181096 52.4490646)
node,3273832614,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4461673 52.4348642)
node,3273832626,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4434388 52.4350682)
node,3273832643,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4398922 52.4363715)
node,3273919649,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.504396 52.4862276)
node,3275415966,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.323852 52.6040911)
node,3276727971,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5268155 52.5307423)
node,3278117646,,switch,,default,,,,,left,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5606452 52.4240673)
node,3278255992,,switch,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3509869 52.5532233)
node,3285111302,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4931007 52.5097604)
node,3285111340,,switch,,default,yes,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5049972 52.5129066)
node,3285111342,,switch,,default,yes,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5059121 52.5130334)
node,3285111510,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5240917 52.5185342)
node,3306564427,,switch,,,,,,,,102,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4334438 52.5360276)
